company_name,company_url,industry,rating,reviews,headquarter,other_locations_count,highly_rated_for,critically_rated_for,salaries,interviews,jobs,benefits,photos
SBI Life Insurance Company,https://www.ambitionbox.com/overview/sbi-life-insurance-company-overview,Insurance,3.7,5500.0,Mumbai,687,Job Security,,12300.0,334,13,356,25
TVS Motor,https://www.ambitionbox.com/overview/tvs-motor-overview,Automobile,3.8,5400.0,Hosur,366,"Skill Development, Salary",,17000.0,447,167,575,21
Persistent Systems,https://www.ambitionbox.com/overview/persistent-systems-overview,IT Services & Consulting,3.6,5400.0,Pune,42,,"Promotions, Job Security, Work Satisfaction",48400.0,747,444,416,33
JustDial,https://www.ambitionbox.com/overview/justdial-overview,Internet,3.5,5400.0,Noida,245,,"Promotions, Work Satisfaction, Job Security",15600.0,414,18,376,10
State Bank of India,https://www.ambitionbox.com/overview/state-bank-of-india-overview,Banking,3.9,5400.0,Mumbai,696,"Job Security, Skill Development, Salary",,12100.0,355,11,421,7
KEC International,https://www.ambitionbox.com/overview/kec-international-overview,Engineering & Construction,4.0,5400.0,Mumbai,330,"Job Security, Salary, Work Life Balance",,14200.0,453,7,491,61
Aakash Educational Services,https://www.ambitionbox.com/overview/aakash-institute-overview,Education & Training,3.2,4500.0,New,Delhi,,"Promotions, Work Life Balance, Job Security",14100.0,389,103,222,25
Bajaj Auto,https://www.ambitionbox.com/overview/bajaj-auto-overview,Automobile,3.8,4400.0,Pune,341,,Promotions,15100.0,344,40,491,19
LG Electronics,https://www.ambitionbox.com/overview/lg-electronics-overview,Consumer Electronics & Appliances,3.8,4400.0,Pune,314,Job Security,,11400.0,279,14,411,18
DCB Bank,https://www.ambitionbox.com/overview/dcb-bank-overview,Banking,3.8,4300.0,Mumbai,356,,Promotions,10100.0,240,16,264,24
RBL Bank,https://www.ambitionbox.com/overview/rbl-bank-overview,Banking,3.5,4400.0,Mumbai,314,,"Promotions, Company Culture, Work Satisfaction",18900.0,257,67,229,13
HDFC ERGO General Insurance,https://www.ambitionbox.com/overview/hdfc-ergo-general-insurance-company-overview,Insurance,3.9,4300.0,Mumbai,340,"Work Life Balance, Company Culture, Job Security",,12400.0,221,30,287,9
Royal Enfield,https://www.ambitionbox.com/overview/royal-enfield-overview,Automobile,4.2,4300.0,Chennai,386,"Work Life Balance, Skill Development, Company Culture",,15200.0,215,2,406,39
Blinkit,https://www.ambitionbox.com/overview/blinkit-overview,Internet,3.8,4300.0,Gurugram,200,"Skill Development, Salary",,15100.0,438,2,268,47
Cummins,https://www.ambitionbox.com/overview/cummins-overview,Industrial Machinery,4.3,4300.0,Pune,124,"Company Culture, Work Life Balance, Work Satisfaction",,15800.0,305,241,473,17
John Deere,https://www.ambitionbox.com/overview/john-deere-overview,Industrial Machinery,4.0,4300.0,Pune,167,"Company Culture, Work Life Balance, Skill Development",,16100.000000000002,281,4,452,12
Cloudnine Hospital,https://www.ambitionbox.com/overview/cloudnine-hospital-overview,Healthcare,4.5,4300.0,Bengaluru,48,"Company Culture, Job Security, Skill Development",,3300.0,1.7k,38,246,7
Aditya Birla Sun Life Insurance,https://www.ambitionbox.com/overview/aditya-birla-sun-life-insurance-overview,Insurance,4.0,4300.0,Mumbai,535,"Work Life Balance, Company Culture, Skill Development",,10900.0,198,--,229,23
Grasim Industries,https://www.ambitionbox.com/overview/grasim-industries-overview,Building Material,4.0,4300.0,Bharuch,279,"Job Security, Work Life Balance, Skill Development",,13600.0,306,1,312,17
Publicis Sapient,https://www.ambitionbox.com/overview/publicis-sapient-overview,IT Services & Consulting,3.2,4200.0,Bengaluru,47,,"Promotions, Job Security, Work Satisfaction",33600.0,727,100,424,70
Tata Communications,https://www.ambitionbox.com/overview/tata-communications-overview,Telecom,3.8,4200.0,Pune,105,Work Life Balance,,23900.0,314,231,436,13
Kogta Financial India Limited,https://www.ambitionbox.com/overview/kogta-financial-india-limited-overview,NBFC,4.6,4200.0,Jaipur,261,"Company Culture, Work Life Balance, Work Satisfaction",,2100.0,252,100,40,39
Alembic Pharmaceuticals,https://www.ambitionbox.com/overview/alembic-pharmaceuticals-overview,Pharma,3.9,4200.0,Vadodara,194,"Salary, Work Life Balance",,15800.0,277,60,401,9
Pidilite Industries,https://www.ambitionbox.com/overview/pidilite-industries-overview,Chemicals,4.2,4200.0,Mumbai,334,"Job Security, Work Life Balance, Company Culture",,12400.0,279,6,377,5
PhonePe,https://www.ambitionbox.com/overview/phonepe-overview,FinTech,3.9,4200.0,Bengaluru,440,"Salary, Work Life Balance, Skill Development",,14700.0,469,34,225,18
Bank of America,https://www.ambitionbox.com/overview/bank-of-america-overview,Banking,4.1,4200.0,Gurugram,43,"Job Security, Work Life Balance, Company Culture",,30800.0,301,--,427,--
ITC Infotech,https://www.ambitionbox.com/overview/itc-infotech-india-overview,IT Services & Consulting,3.8,5300.0,Bengaluru,72,"Work Life Balance, Job Security",,30500.0,436,67,308,11
Utkarsh Small Finance Bank,https://www.ambitionbox.com/overview/utkarsh-small-finance-bank-overview,Banking,3.6,5200.0,Varanasi,447,,"Promotions, Company Culture, Work Satisfaction",12100.0,349,45,310,56
Amdocs,https://www.ambitionbox.com/overview/amdocs-overview,Software Product,3.6,5200.0,Pune,25,,"Promotions, Job Security, Work Satisfaction",38000.0,580,--,639,22
Varun Beverages,https://www.ambitionbox.com/overview/varun-beverages-overview,Beverage,4.0,5200.0,New,Delhi,"Job Security, Work Life Balance",,12600.0,368,35,343,32
Lenskart,https://www.ambitionbox.com/overview/lenskart-overview,Internet,3.4,5200.0,New,Delhi,,"Promotions, Company Culture, Work Life Balance",14200.0,556,205,377,48
Atos,https://www.ambitionbox.com/overview/atos-global-it-solutions-and-services-overview,IT Services & Consulting,3.8,5200.0,Pune,57,Work Life Balance,,32800.0,423,72,483,10
JBM Group,https://www.ambitionbox.com/overview/jbm-group-overview,Auto Components,3.9,5100.0,Gurugram,125,"Job Security, Skill Development",,14200.0,382,75,366,22
vivo,https://www.ambitionbox.com/overview/vivo-overview,Consumer Electronics & Appliances,4.0,5100.0,Noida,425,"Company Culture, Skill Development, Work Life Balance",,12900.0,253,25,634,3
Hetero,https://www.ambitionbox.com/overview/hetero-overview,Pharma,3.9,5000.0,Hyderabad,75,"Job Security, Work Life Balance",,15700.0,484,97,409,16
Randstad,https://www.ambitionbox.com/overview/randstad-overview,Recruitment,3.7,5000.0,Hyderabad,380,,"Promotions, Job Security, Work Satisfaction",17900.0,349,28,368,7
Intas Pharmaceuticals,https://www.ambitionbox.com/overview/intas-pharmaceuticals-overview,Pharma,4.1,5000.0,Ahmedabad,160,"Job Security, Salary, Work Life Balance",,18200.0,279,36,411,9
Havells,https://www.ambitionbox.com/overview/havells-overview,Electrical Equipment,3.9,5000.0,Noida,280,"Work Life Balance, Salary",,16000.0,323,22,347,14
Bosch,https://www.ambitionbox.com/overview/bosch-overview,Auto Components,4.1,5000.0,Bengaluru,144,"Work Life Balance, Company Culture, Job Security",,21500.0,395,2,625,18
Ecom Express,https://www.ambitionbox.com/overview/ecom-express-overview,Logistics,4.1,5000.0,Gurugram,803,"Work Life Balance, Company Culture, Work Satisfaction",,9200.0,270,--,314,39
EY Global Delivery Services ( EY GDS),https://www.ambitionbox.com/overview/eygbs-overview,IT Services & Consulting,3.4,5000.0,Bengaluru,59,,"Promotions, Work Satisfaction, Work Life Balance",54900.0,948,20,369,18
Aditya Birla Fashion and Retail,https://www.ambitionbox.com/overview/aditya-birla-fashion-and-retail-overview,Fashion & Textile,4.1,5000.0,Bengaluru,304,"Job Security, Skill Development, Company Culture",,13500.0,294,74,433,14
Tata AIA Life Insurance,https://www.ambitionbox.com/overview/tata-aia-life-insurance-overview,Insurance,3.8,5000.0,Mumbai,480,"Job Security, Skill Development",,15300.0,274,932,328,25
Nagarro,https://www.ambitionbox.com/overview/nagarro-overview,IT Services & Consulting,3.8,4900.0,Gurugram,50,"Work Life Balance, Company Culture",,34500.0,849,322,1.1k,16
L&T Finance,https://www.ambitionbox.com/overview/l-and-t-finance-overview,NBFC,3.9,5000.0,Mumbai,691,Salary,,11900.0,245,--,258,54
R1 RCM,https://www.ambitionbox.com/overview/r1-rcm-overview,BPO,3.8,5000.0,Hyderabad,53,Job Security,,22900.0,383,175,365,23
PNB MetLife,https://www.ambitionbox.com/overview/pnb-metlife-india-insurance-company-overview,Insurance,3.3,4200.0,New,Delhi,,"Job Security, Company Culture, Work Satisfaction",8300.0,204,1,230,18
Kyndryl,https://www.ambitionbox.com/overview/kyndryl-overview,IT Services & Consulting,3.9,4100.0,Bengaluru,48,"Work Life Balance, Company Culture, Skill Development",,29100.0,249,839,196,60
KPIT Technologies,https://www.ambitionbox.com/overview/kpit-technologies-overview,Software Product,2.8,4100.0,Pune,45,,"Promotions, Job Security, Company Culture",24700.0,364,32,306,17
Aditya Birla Capital,https://www.ambitionbox.com/overview/aditya-birla-capital-limited-wealth-management-overview,NBFC,3.8,4100.0,Mumbai,364,,Promotions,14800.0,282,112,242,32
Escorts Kubota Limited,https://www.ambitionbox.com/overview/escorts-kubota-limited-overview,Industrial Machinery,4.1,4100.0,Faridabad,167,"Company Culture, Work Life Balance, Work Satisfaction",,14100.0,325,10,294,27
JK Cement,https://www.ambitionbox.com/overview/jk-cement-overview,Building Material,4.0,4100.0,New,Delhi,"Salary, Company Culture",,10500.0,368,1,289,29
American Express,https://www.ambitionbox.com/overview/american-express-overview,Financial Services,4.1,4100.0,Gurugram,54,"Work Life Balance, Company Culture, Job Security",,26400.0,452,285,470,10
Subros,https://www.ambitionbox.com/overview/subros-overview,Auto Components,3.7,4100.0,Noida,91,"Job Security, Skill Development",,12800.0,240,1,405,23
ADP Private Limited,https://www.ambitionbox.com/overview/adp-private-limited-overview,Software Product,3.9,4100.0,Hyderabad,43,"Job Security, Work Life Balance, Company Culture",,22300.0,311,14,484,16
Oyo Rooms,https://www.ambitionbox.com/overview/oyo-rooms-overview,Hospitality,3.0,4000.0,Gurugram,126,,"Job Security, Company Culture, Work Satisfaction",13000.0,272,200,398,14
Maersk,https://www.ambitionbox.com/overview/maersk-overview,Logistics,3.9,4000.0,Chennai,52,"Company Culture, Work Life Balance",,20300.0,258,294,452,26
Viatris,https://www.ambitionbox.com/overview/viatris-overview,Pharma,4.0,4000.0,Hyderabad,84,"Salary, Work Life Balance, Job Security",,14600.0,174,11,516,13
PVR INOX,https://www.ambitionbox.com/overview/pvr-cinemas-overview,Media & Entertainment,3.8,4000.0,New,Delhi,,Promotions,9700.0,229,22,255,5
XpressBees,https://www.ambitionbox.com/overview/xpressbees-overview,Logistics,4.1,4000.0,Pune,488,"Work Life Balance, Skill Development, Company Culture",,8400.0,453,4,165,28
Synechron,https://www.ambitionbox.com/overview/synechron-overview,IT Services & Consulting,3.4,4000.0,Pune,33,,"Job Security, Promotions, Work Satisfaction",29500.0,424,150,269,10
Altruist Technologies,https://www.ambitionbox.com/overview/altruist-technologies-overview,BPO,4.3,4000.0,Bengaluru,45,"Work Life Balance, Job Security, Skill Development",,8400.0,731,3,87,6
Birlasoft,https://www.ambitionbox.com/overview/birlasoft-overview,IT Services & Consulting,3.4,4000.0,Pune,52,,"Promotions, Salary, Work Satisfaction",29500.0,325,525,267,8
Kotak Mahindra Life Insurance Company,https://www.ambitionbox.com/overview/kotak-mahindra-life-insurance-company-overview,Insurance,3.4,4000.0,Mumbai,269,,"Work Satisfaction, Promotions, Company Culture",13000.0,277,917,278,6
Glenmark Pharmaceuticals,https://www.ambitionbox.com/overview/glenmark-pharmaceuticals-overview,Pharma,3.8,4000.0,Mumbai,199,,Promotions,12400.0,212,151,349,3
Sodexo,https://www.ambitionbox.com/overview/sodexo-overview,Hospitality,4.0,4000.0,Mumbai,165,"Work Life Balance, Company Culture, Work Satisfaction",,10400.0,224,1.8k,378,28
Bharat Electronics,https://www.ambitionbox.com/overview/bel-overview,Electronics Manufacturing,4.2,3900.0,Bengaluru,93,"Work Life Balance, Company Culture, Work Satisfaction",,13000.0,266,--,322,1
UNO Minda,https://www.ambitionbox.com/overview/uno-minda-overview,Auto Components,3.9,4000.0,Pune,118,"Job Security, Company Culture, Skill Development",,12100.0,294,150,326,8
ArcelorMittal Nippon Steel India,https://www.ambitionbox.com/overview/arcelormittal-nippon-steel-overview,Manufacturing,4.1,3900.0,Surat,95,"Work Life Balance, Job Security, Company Culture",,13400.0,293,293,143,9
Cogent E Services,https://www.ambitionbox.com/overview/cogent-e-services-overview,BPO,3.1,3900.0,Noida,63,,"Company Culture, Salary, Work Satisfaction",10500.0,304,3,227,15
Dabur,https://www.ambitionbox.com/overview/dabur-overview,FMCG,3.8,3900.0,New,Delhi,Salary,,9300.0,359,35,290,5
Reliance Communications,https://www.ambitionbox.com/overview/reliance-communications-overview,Telecom,4.0,3900.0,Mumbai,480,"Skill Development, Company Culture, Work Life Balance",,9400.0,111,--,361,1
Godrej & Boyce Manufacturing,https://www.ambitionbox.com/overview/godrej-and-boyce-manufacturing-overview,Consumer Electronics & Appliances,3.8,3800.0,Mumbai,181,Job Security,,15600.0,251,23,414,4
Abbott,https://www.ambitionbox.com/overview/abbott-overview,Pharma,4.1,3800.0,Mumbai,220,"Work Life Balance, Skill Development, Salary",,12300.0,199,193,378,10
Ipca Laboratories,https://www.ambitionbox.com/overview/ipca-laboratories-overview,Pharma,3.8,3800.0,Mumbai,169,"Job Security, Work Life Balance",,11800.0,232,86,257,4
Aarti Industries,https://www.ambitionbox.com/overview/aarti-industries-ltd-dot-overview,Agro Chemicals,4.1,3800.0,Bharuch,61,"Job Security, Work Life Balance, Company Culture",,14700.0,346,67,372,6
Tata Electronics,https://www.ambitionbox.com/overview/tata-electronics-overview,Semiconductors,3.8,3800.0,Hosur,70,Job Security,,14500.0,323,44,148,7
MRF Tyres,https://www.ambitionbox.com/overview/mrf-tyres-overview,Auto Components,3.6,3800.0,Chennai,198,Salary,,13100.0,403,22,361,9
Reliance Digital,https://www.ambitionbox.com/overview/reliance-digital-overview,Retail,4.1,3800.0,Mumbai,393,"Skill Development, Job Security, Company Culture",,8400.0,193,1,268,28
IGT Solutions,https://www.ambitionbox.com/overview/igt-solutions-overview,BPO,3.1,3800.0,New,Delhi,,"Promotions, Salary, Work Satisfaction",13900.0,267,196,235,14
Samvardhana Motherson Group,https://www.ambitionbox.com/overview/motherson-sumi-systems-overview,Auto Components,3.7,3800.0,Noida,98,Job Security,,11900.0,267,31,423,11
Indian Oil Corporation,https://www.ambitionbox.com/overview/indian-oil-corporation-overview,Oil & Gas,4.3,3800.0,New,Delhi,"Company Culture, Work Life Balance, Work Satisfaction",,8000.0,253,--,311,38
Reliance Projects & Property Management Services,https://www.ambitionbox.com/overview/reliance-projects-and-property-management-services-overview,Other,4.0,3800.0,Kolkata,649,"Job Security, Skill Development, Company Culture",,7500.0,222,--,42,8
TVS Credit Services Ltd,https://www.ambitionbox.com/overview/tvs-credit-services-ltd-overview,NBFC,4.1,3800.0,Chennai,472,"Salary, Company Culture, Work Life Balance",,7800.0,180,50,205,13
Alkem Laboratories,https://www.ambitionbox.com/overview/alkem-laboratories-overview,Pharma,3.9,3700.0,Mumbai,208,Salary,,10300.0,211,61,331,2
Sagility,https://www.ambitionbox.com/overview/sagility-overview,BPO,3.9,3700.0,Bengaluru,31,"Job Security, Company Culture, Work Life Balance",,14400.0,318,61,144,85
Sagility,https://www.ambitionbox.com/overview/sagility-overview,BPO,3.9,3700.0,Bengaluru,31,"Job Security, Company Culture, Work Life Balance",,14400.0,318,60,144,85
Honda Motorcycle & Scooter,https://www.ambitionbox.com/overview/honda-motorcycle-and-scooter-overview,Automobile,4.1,3700.0,Gurugram,320,"Work Life Balance, Job Security, Company Culture",,11300.0,221,13,356,9
"NTT DATA, Inc.",https://www.ambitionbox.com/overview/ntt-data-inc-overview,IT Services & Consulting,3.9,3700.0,Bengaluru,41,"Work Life Balance, Job Security, Company Culture",,21000.0,164,115,270,7
Johnson Controls,https://www.ambitionbox.com/overview/johnson-controls-overview,Industrial Automation,3.6,3700.0,Pune,62,,"Promotions, Work Satisfaction, Job Security",18100.0,315,--,279,28
DTDC Express,https://www.ambitionbox.com/overview/dtdc-express-limited-overview,Logistics,3.7,3700.0,New,Delhi,,"Promotions, Company Culture, Work Satisfaction",9000.0,215,26,273,3
ABB,https://www.ambitionbox.com/overview/abb-overview,Industrial Machinery,4.0,3700.0,Bengaluru,113,"Job Security, Company Culture, Work Life Balance",,19400.0,339,334,401,6
Barclays,https://www.ambitionbox.com/overview/barclays-overview,Banking,3.7,3700.0,Pune,39,,"Promotions, Work Satisfaction, Skill Development",35300.0,336,--,280,28
RSPL Group,https://www.ambitionbox.com/overview/rspl-group-overview,FMCG,4.0,3700.0,Kanpur,270,"Job Security, Work Life Balance, Company Culture",,10100.0,284,117,317,8
[24]7.ai,https://www.ambitionbox.com/overview/24-or-7-customer-overview,Hospitality,3.4,3700.0,Bengaluru,37,,"Promotions, Salary, Work Satisfaction",11700.0,207,54,425,10
Bajaj General Insurance Limited,https://www.ambitionbox.com/overview/bajaj-general-insurance-limited-overview,Insurance,3.7,3700.0,Pune,311,,"Promotions, Work Life Balance, Work Satisfaction",11200.0,149,22,254,9
AGS Health,https://www.ambitionbox.com/overview/ags-health-overview,Analytics & KPO,3.9,3600.0,Chennai,66,"Company Culture, Job Security, Work Life Balance",,15600.0,228,70,306,--
Hindustan Coca Cola Beverages,https://www.ambitionbox.com/overview/hindustan-coca-cola-beverages-overview,Beverage,4.0,3600.0,Bengaluru,273,"Salary, Skill Development, Job Security",,8100.0,199,93,391,4
IndusInd Nippon Life Insurance,https://www.ambitionbox.com/overview/indusind-nippon-life-insurance-overview,Insurance,3.3,3600.0,Mumbai,507,,"Job Security, Company Culture, Work Satisfaction",8100.0,177,16,226,14
